Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
3267794028,"Apr 7, 2020, 5:25:31 PM",5 km,Run,,1800,5.00,,,false,,,53.0,,1800.0,1800.0,5000.0,,2.777777671813965,,,,,,0.0,,,,,,,,,325.6001892089844,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3270740861,"Apr 8, 2020, 12:12:16 PM",Watopia,Virtual Ride,,1811,14.09,176.0,27,false,PlanetX Rivet EC-130 Aero,activities/3496559910.fit.gz,53.0,7.5,1811.0,1811.0,14098.7998046875,14.600000381469727,7.781000137329102,104.0,0.0,0.4000000059604645,100.19999694824219,8.5,-0.5858654379844666,,,100.0,78.78694152832031,176.0,156.0,,159.18331909179688,275.0,,,27.0,,,,,,,,,162.0,1812.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3274519573,"Apr 9, 2020, 9:11:44 AM",Morning 5km,Run,,1800,5.00,,,false,,,53.0,,1800.0,1800.0,5000.0,,2.777777671813965,,,,,,0.0,,,,,,,,,325.6001892089844,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276093724,"Apr 9, 2020, 4:02:01 PM",Watopia,Virtual Ride,,1810,14.79,176.0,34,false,PlanetX Rivet EC-130 Aero,activities/3502194763.fit.gz,53.0,7.5,1810.0,1810.0,14795.099609375,14.300000190734863,8.170000076293945,109.0,0.0,0.4000000059604645,100.19999694824219,8.600000381469727,-0.5474785566329956,,,93.0,79.48201751708984,176.0,160.0,,171.3624725341797,295.0,,,34.0,,,,,,,,,174.0,1811.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3301390583,"Apr 15, 2020, 9:48:58 AM",London,Virtual Ride,,1221,11.56,180.0,21,false,PlanetX Rivet EC-130 Aero,activities/3528884670.fit.gz,53.0,7.5,1221.0,1221.0,11560.900390625,14.699999809265137,9.458000183105469,38.0,0.0,11.199999809265137,31.399999618530273,5.0,0.02594953589141369,,,91.0,80.85953521728516,180.0,157.0,,152.0546875,175.0,,,21.0,,,,,,,,,157.0,1222.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3308174240,"Apr 16, 2020, 4:56:58 PM",Afternoon Run,Run,"",1800,5.00,,,false,,,53.0,,1800.0,1800.0,5000.0,,2.777777671813965,,,,,,0.0,,,,,,,,,325.6001892089844,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317360792,"Apr 18, 2020, 4:42:12 PM",Watopia,Virtual Ride,,1808,10.40,188.0,41,false,PlanetX Rivet EC-130 Aero,activities/3545683647.fit.gz,53.0,7.5,1808.0,1808.0,10399.7998046875,17.899999618530273,5.75,370.0,0.0,-6.199999809265137,322.3999938964844,15.5,3.0865979194641113,,,169.0,84.22344970703125,188.0,165.0,,176.82411193847656,307.0,,,41.0,,,,,,,,,178.0,1809.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3331610997,"Apr 21, 2020, 3:55:39 PM",Yorkshire,Virtual Ride,,1809,15.46,,,false,PlanetX Rivet EC-130 Aero,activities/3560742914.fit.gz,53.0,7.5,1809.0,1809.0,15462.2998046875,22.899999618530273,8.543999671936035,282.0,0.0,97.0,182.60000610351562,10.5,0.2367047667503357,,,113.0,81.39390563964844,,0.0,,168.00277709960938,289.0,,,,,,,,,,,,173.0,1810.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3366502295,"Apr 28, 2020, 3:48:13 PM",Watopia,Virtual Ride,,1968,19.60,184.0,49,false,PlanetX Rivet EC-130 Aero,activities/3597376597.fit.gz,53.0,7.5,1968.0,1968.0,19602.5,14.899999618530273,9.956000328063965,59.0,0.0,-6.400000095367432,28.0,3.9000000953674316,0.008162224665284157,,,112.0,92.9190444946289,184.0,168.0,,163.68495178222656,308.0,,,49.0,,,,,,,,,166.0,1969.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3375976457,"Apr 30, 2020, 4:27:44 PM",Watopia,Virtual Ride,,1830,17.79,180.0,42,false,PlanetX Rivet EC-130 Aero,activities/3607308686.fit.gz,53.0,7.5,1830.0,1830.0,17793.900390625,14.899999618530273,9.718999862670898,147.0,0.0,12.600000381469727,82.5999984741211,7.300000190734863,0.12363787740468979,,,111.0,90.56587982177734,180.0,165.0,,165.12130737304688,289.0,,,42.0,,,,,,,,,167.0,1831.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3401978057,"May 5, 2020, 2:20:17 PM",NYC,Virtual Ride,,1213,9.44,181.0,19,false,PlanetX Rivet EC-130 Aero,activities/3634689729.fit.gz,53.0,7.5,1213.0,1213.0,9445.900390625,20.0,7.7820000648498535,182.0,0.0,17.0,132.8000030517578,17.0,0.0,,,116.0,86.24461364746094,181.0,157.0,,155.37098693847656,180.0,,,19.0,,,,,,,,,159.0,1214.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3435275679,"May 11, 2020, 4:48:50 PM",Richmond,Virtual Ride,,1818,19.20,,,false,PlanetX Rivet EC-130 Aero,activities/3669475826.fit.gz,53.0,7.5,1818.0,1818.0,19208.400390625,14.399999618530273,10.5600004196167,50.0,0.0,51.599998474121094,64.5999984741211,5.300000190734863,0.04268965497612953,,,121.0,95.15409851074219,,0.0,,178.54180908203125,310.0,,,,,,,,,,,,182.0,1819.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3449873298,"May 14, 2020, 2:08:46 PM",Yorkshire,Virtual Ride,,1809,14.31,188.0,47,false,PlanetX Rivet EC-130 Aero,activities/3684765853.fit.gz,53.0,7.5,1809.0,1809.0,14310.900390625,17.399999618530273,7.9070000648498535,262.0,0.0,97.0,182.60000610351562,19.399999618530273,-0.2054378092288971,,,114.0,90.83305358886719,188.0,170.0,,167.7577362060547,290.0,,,47.0,,,,,,,,,170.0,1810.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3461477423,"May 16, 2020, 4:33:26 PM",Watopia,Virtual Ride,,1836,17.89,194.0,40,false,PlanetX Rivet EC-130 Aero,activities/3696931936.fit.gz,53.0,7.5,1836.0,1836.0,17896.80078125,13.600000381469727,9.743000030517578,89.0,0.0,2.200000047683716,14.800000190734863,6.400000095367432,0.010057663545012474,,,129.0,94.30531311035156,194.0,163.0,,179.42457580566406,313.0,,,40.0,,,,,,,,,183.0,1837.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3483609810,"May 20, 2020, 5:13:17 PM",London,Virtual Ride,,1811,15.57,191.0,44,false,PlanetX Rivet EC-130 Aero,activities/3720237457.fit.gz,53.0,7.5,1811.0,1811.0,15571.599609375,21.600000381469727,8.593999862670898,206.0,0.0,3.0,155.60000610351562,15.399999618530273,0.042384855449199677,,,125.0,93.24529266357422,191.0,169.0,,175.18167114257812,313.0,,,44.0,,,,,,,,,181.0,1812.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3499676316,"May 23, 2020, 5:13:02 PM",Watopia,Virtual Ride,,1246,10.26,160.0,2,false,PlanetX Rivet EC-130 Aero,activities/3737222428.fit.gz,,7.5,1246.0,1206.0,10263.5,14.399999618530273,8.510364532470703,87.0,0.0,-6.199999809265137,57.79999923706055,12.199999809265137,0.3682954013347626,,,125.0,89.17681121826172,,87.3847427368164,,154.27197265625,177.0,,,2.0,,,,,,,,,160.0,1247.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3515333097,"May 26, 2020, 4:13:13 PM",Watopia,Virtual Ride,,2725,26.05,181.0,50,false,PlanetX Rivet EC-130 Aero,activities/3753840790.fit.gz,,7.5,2725.0,2725.0,26049.80078125,15.899999618530273,9.55955982208252,185.0,0.0,11.199999809265137,82.4000015258789,7.300000190734863,0.0015355204232037067,,,121.0,93.39195251464844,,160.0184326171875,,166.01548767089844,430.0,,,50.0,,,,,,,,,168.0,2726.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3529515258,"May 29, 2020, 8:04:27 AM",Watopia,Virtual Ride,,2412,12.68,185.0,53,false,PlanetX Rivet EC-130 Aero,activities/3768696866.fit.gz,,7.5,2412.0,2412.0,12685.7998046875,17.0,5.259452819824219,428.0,0.0,-6.199999809265137,373.79998779296875,15.5,2.4594428539276123,,,118.0,90.1336669921875,,164.59475708007812,,151.0345001220703,347.0,,,53.0,,,,,,,,,153.0,2413.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3537436550,"May 30, 2020, 8:00:44 AM",Off Road Pentland Ride,Ride,,4200,25.00,,,false,PlanetX Rivet EC-130 Aero,,,7.5,4200.0,4200.0,25000.0,,5.952381134033203,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3572384363,"Jun 6, 2020, 1:39:02 PM",Welcome To Running In Zwift!,Virtual Run,,1334,3.31,,,false,,activities/3814119964.fit.gz,,,1334.0,1329.0,3315.300048828125,4.099999904632568,2.494582414627075,0.0,0.0,0.0,1.0,10.399999618530273,0.030163181945681572,,,87.0,73.17394256591797,,0.0,,,146.0,,,,,,,,,,,,,,,,0.0,,1.0,3319.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584029931,"Jun 8, 2020, 5:58:40 PM",ZWIFT 101: Running - What Is My Body Doing? Tempo!,Virtual Run,,1511,4.23,185.0,35,false,,activities/3826426812.fit.gz,,,1511.0,1511.0,4232.10009765625,3.4000000953674316,2.8008604049682617,0.0,0.0,0.0,1.0,9.699999809265137,0.023628931492567062,,,83.0,77.44474029541016,,167.88153076171875,,,197.0,,,35.0,,,,,,,,,,,,,0.0,,1.0,4236.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3599274325,"Jun 11, 2020, 5:53:11 PM",ZWIFT 101: Running - Form Follows Function,Virtual Run,,1675,4.01,176.0,27,false,,activities/3842459921.fit.gz,,,1675.0,1675.0,4016.699951171875,2.9000000953674316,2.3980298042297363,0.0,0.0,0.0,1.0,11.5,0.024896059185266495,,,82.0,76.9216537475586,,151.3950958251953,,,177.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,4021.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640238459,"Jun 19, 2020, 4:34:43 PM",Watopia,Virtual Run,,2046,5.25,,,false,,activities/3886190734.fit.gz,,,2046.0,2001.0,5249.5,3.299999952316284,2.6234383583068848,0.0,0.0,0.0,1.0,10.800000190734863,0.01904943399131298,,,86.0,76.71163177490234,,0.0,,,239.0,,,,,,,,,,,,,,,,0.0,,1.0,5254.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650196781,"Jun 21, 2020, 4:32:41 PM",Watopia,Virtual Run,,2280,5.31,192.0,56,false,,activities/3896894558.fit.gz,,,2280.0,2002.0,5315.5,3.0999999046325684,2.655094861984253,0.0,0.0,0.0,1.0,11.199999809265137,0.018812905997037888,,,85.0,77.43021392822266,,171.75100708007812,,,240.0,,,56.0,,,,,,,,,,,,,0.0,,1.0,5320.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660596381,"Jun 23, 2020, 7:01:17 PM",Watopia,Virtual Run,,1807,5.07,192.0,66,false,,activities/3908209734.fit.gz,,,1807.0,1807.0,5075.7001953125,3.4000000953674316,2.8089098930358887,0.0,0.0,0.0,1.0,11.800000190734863,0.01970171555876732,,,86.0,78.33757781982422,,178.4560089111328,,,235.0,,,66.0,,,,,,,,,,,,,0.0,,1.0,5080.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3674579363,"Jun 26, 2020, 4:12:09 PM",Watopia,Virtual Ride,,2758,21.60,185.0,72,false,PlanetX Rivet EC-130 Aero,activities/3923411144.fit.gz,,7.5,2758.0,2758.0,21603.0,18.899999618530273,7.832849979400635,237.0,0.0,-6.199999809265137,100.19999694824219,12.699999809265137,0.001851594657637179,,,112.0,92.67589569091797,,169.9021453857422,,169.3532257080078,444.0,,,72.0,,,,,,,,,171.0,2759.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3680275412,"Jun 27, 2020, 7:35:01 PM",Watopia,Virtual Run,,1918,5.22,197.0,63,false,,activities/3929654860.fit.gz,,,1918.0,1914.0,5223.60009765625,3.299999952316284,2.729153633117676,0.0,0.0,0.0,1.0,12.199999809265137,0.019143885001540184,,,88.0,77.8792495727539,,175.47439575195312,,,240.0,,,63.0,,,,,,,,,,,,,0.0,,1.0,5228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698535758,"Jul 1, 2020, 4:07:46 PM",London,Virtual Run,,2158,6.19,192.0,65,false,,activities/3949612807.fit.gz,,,2158.0,2158.0,6193.2998046875,3.5,2.8699259757995605,0.0,0.0,0.0,1.0,11.899999618530273,0.016146481037139893,,,94.0,80.81278991699219,,173.2659912109375,,,288.0,,,65.0,,,,,,,,,,,,,0.0,,1.0,6197.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706427802,"Jul 3, 2020, 8:09:00 AM",Watopia,Virtual Ride,,4825,18.05,190.0,131,false,PlanetX Rivet EC-130 Aero,activities/3958176951.fit.gz,,7.5,4825.0,4825.0,18053.19921875,13.600000381469727,3.74159574508667,1060.0,0.0,7.199999809265137,1047.199951171875,16.200000762939453,5.316508769989014,,,130.0,90.08411407470703,,169.4536590576172,,158.40003967285156,729.0,,,131.0,,,,,,,,,161.0,4826.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3710909733,"Jul 4, 2020, 9:02:56 AM",L'Etape du Tour Stage 1 (E),Virtual Ride,,2739,13.46,,,false,PlanetX Rivet EC-130 Aero,activities/3963040761.fit.gz,,7.5,2739.0,2713.0,13467.2001953125,20.200000762939453,4.963951110839844,449.0,0.0,-6.400000095367432,379.79998779296875,15.100000381469727,2.8246405124664307,,,115.0,94.1607666015625,,0.0,,125.51585388183594,339.0,,,,,,,,,,,,126.0,2740.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3723590830,"Jul 6, 2020, 7:14:30 PM",Watopia,Virtual Run,,1728,5.04,,,false,,activities/3976851016.fit.gz,,,1728.0,1728.0,5046.7001953125,3.0999999046325684,2.920543909072876,0.0,0.0,0.0,1.0,11.100000381469727,0.019814928993582726,,,84.0,79.765625,,0.0,,,239.0,,,,,,,,,,,,,,,,0.0,,1.0,5051.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725893274,"Jul 7, 2020, 9:14:33 AM",Watopia,Virtual Ride,,4293,30.44,190.0,122,false,PlanetX Rivet EC-130 Aero,activities/3979385014.fit.gz,,7.5,4293.0,4194.0,30446.19921875,22.200000762939453,7.25946569442749,682.0,0.0,-6.400000095367432,516.2000122070312,20.200000762939453,-0.021020686253905296,,,123.0,90.96604919433594,,172.73153686523438,,165.81759643554688,663.0,,,122.0,,,,,,,,,169.0,4294.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3740403473,"Jul 10, 2020, 9:59:56 AM",Watopia,Virtual Ride,,2482,23.62,193.0,62,false,PlanetX Rivet EC-130 Aero,activities/3995298456.fit.gz,,7.5,2482.0,2482.0,23625.80078125,16.399999618530273,9.518856048583984,203.0,0.0,-6.199999809265137,131.8000030517578,10.800000190734863,-0.014391046948730946,,,120.0,91.20695495605469,,167.8878936767578,,180.17684936523438,426.0,,,62.0,,,,,,,,,186.0,2483.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3752560301,"Jul 12, 2020, 4:01:31 PM",L'Etape du Tour Stage 2 - Open,Virtual Ride,,4391,48.01,194.0,134,false,PlanetX Rivet EC-130 Aero,activities/4008870909.fit.gz,,7.5,4391.0,4391.0,48011.0,20.299999237060547,10.933956146240234,309.0,0.0,10.399999618530273,120.80000305175781,9.300000190734863,0.0,,,119.0,93.69072723388672,,172.88612365722656,,185.02847290039062,832.0,,,134.0,,,,,,,,,187.0,4392.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3765540716,"Jul 15, 2020, 11:05:33 AM",Watopia,Virtual Ride,,3533,30.47,188.0,80,false,PlanetX Rivet EC-130 Aero,activities/4023493100.fit.gz,,7.5,3533.0,3533.0,30472.599609375,19.799999237060547,8.625134468078613,276.0,0.0,-6.199999809265137,100.19999694824219,13.199999809265137,-0.020346147939562798,,,120.0,94.31227111816406,,163.6923370361328,,179.2323760986328,605.0,,,80.0,,,,,,,,,183.0,3534.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3785080158,"Jul 19, 2020, 10:01:36 AM",L'Etape du Tour Stage 3 - Open,Virtual Ride,,7126,38.60,185.0,167,false,PlanetX Rivet EC-130 Aero,activities/4045365740.fit.gz,,7.5,7126.0,7126.0,38601.1015625,24.399999618530273,5.416937828063965,1547.0,0.0,13.0,1543.0,15.0,0.5440259575843811,,,128.0,86.84010314941406,,164.578125,,150.09535217285156,1091.0,,,167.0,,,,,,,,,164.0,7127.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3789149205,"Jul 20, 2020, 7:29:49 AM",Watopia,Virtual Run,,1840,5.07,,,false,,activities/4049942715.fit.gz,,,1840.0,1837.0,5074.7998046875,3.0,2.762547731399536,0.0,0.0,0.0,1.0,11.800000190734863,0.019705209881067276,,,85.0,78.18518829345703,,0.0,,,234.0,,,,,,,,,,,,,,,,0.0,,1.0,5079.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801568322,"Jul 22, 2020, 3:30:29 PM",Watopia,Virtual Ride,,5397,43.43,189.0,129,false,PlanetX Rivet EC-130 Aero,activities/4063751854.fit.gz,,7.5,5397.0,5397.0,43436.69921875,20.0,8.048304557800293,662.0,0.0,-6.400000095367432,373.79998779296875,12.0,-0.016575844958424568,,,121.0,94.57658386230469,,165.38206481933594,,174.22549438476562,897.0,,,129.0,,,,,,,,,179.0,5398.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3815650723,"Jul 26, 2020, 3:44:27 PM",Watopia,Virtual Ride,,2707,27.99,189.0,80,false,PlanetX Rivet EC-130 Aero,activities/4079909335.fit.gz,,7.5,2707.0,2707.0,27994.69921875,12.899999618530273,10.341595649719238,42.0,0.0,12.600000381469727,17.600000381469727,2.299999952316284,0.0021432628855109215,,,118.0,97.06391143798828,,173.8537139892578,,184.647216796875,477.0,,,80.0,,,,,,,,,187.0,2708.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3834800402,"Jul 29, 2020, 7:09:06 PM",Watopia,Virtual Run,,951,2.65,,,false,,activities/4102086878.fit.gz,,,951.0,947.0,2650.300048828125,3.200000047683716,2.7986271381378174,0.0,0.0,0.0,1.0,20.399999618530273,0.03773157671093941,,,84.0,77.59110260009766,,0.0,,,121.0,,,,,,,,,,,,,,,,0.0,,1.0,2653.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3839264057,"Jul 30, 2020, 4:15:36 PM",Yorkshire,Virtual Ride,,3622,31.89,193.0,93,false,PlanetX Rivet EC-130 Aero,activities/4107127201.fit.gz,,7.5,3622.0,3622.0,31895.099609375,22.299999237060547,8.805935859680176,539.0,0.0,97.0,182.60000610351562,18.899999618530273,-0.04953739047050476,,,123.0,94.07461547851562,,169.26991271972656,,181.518798828125,627.0,,,93.0,,,,,,,,,186.0,3623.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3863710817,"Aug 4, 2020, 3:49:22 PM",Watopia,Virtual Ride,,2253,14.09,184.0,55,false,PlanetX Rivet EC-130 Aero,activities/4134374875.fit.gz,,7.5,2253.0,2253.0,14093.7001953125,17.100000381469727,6.255526065826416,435.0,0.0,-6.400000095367432,372.6000061035156,11.5,2.633800983428955,,,112.0,95.8585433959961,,167.1231689453125,,171.10137939453125,367.0,,,55.0,,,,,,,,,174.0,2254.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3893260220,"Aug 10, 2020, 4:19:46 PM",France,Virtual Ride,,2507,24.22,192.0,66,false,PlanetX Rivet EC-130 Aero,activities/4166804582.fit.gz,,7.5,2507.0,2507.0,24221.400390625,16.600000381469727,9.661507606506348,154.0,0.0,10.399999618530273,120.80000305175781,9.600000381469727,-0.00082571612438187,,,132.0,95.45433044433594,,169.8679656982422,,180.09133911132812,431.0,,,66.0,,,,,,,,,183.0,2508.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3964385933,"Aug 25, 2020, 4:20:30 PM",Watopia,Virtual Ride,,1808,16.74,190.0,53,false,PlanetX Rivet EC-130 Aero,activities/4243671748.fit.gz,,7.5,1808.0,1808.0,16745.80078125,16.299999237060547,9.262057304382324,202.0,0.0,1.2000000476837158,57.79999923706055,12.0,0.09435201436281204,,,112.0,93.01718139648438,,172.77272033691406,,182.44456481933594,314.0,,,53.0,,,,,,,,,185.0,1809.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
3997599829,"Sep 1, 2020, 6:45:01 PM",France,Virtual Run,,1942,4.67,,,false,,activities/4279179612.fit.gz,,,1942.0,1868.0,4673.7998046875,2.799999952316284,2.5020341873168945,0.0,0.0,0.0,1.0,10.899999618530273,0.021395865827798843,,,82.0,75.98017883300781,,0.0,,,215.0,,,,,,,,,,,,,,,,0.0,,1.0,4678.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4078356773,"Sep 18, 2020, 4:13:52 PM",Watopia,Virtual Ride,,2728,19.34,191.0,70,false,PlanetX Rivet EC-130 Aero,activities/4364371051.fit.gz,,7.5,2728.0,2728.0,19343.30078125,17.299999237060547,7.0906524658203125,473.0,0.0,-6.199999809265137,373.79998779296875,15.800000190734863,0.39600273966789246,,,124.0,92.76709747314453,,168.50901794433594,,171.15089416503906,445.0,,,70.0,,,,,,,,,173.0,2729.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
4098383570,"Sep 22, 2020, 6:38:54 PM",Watopia,Virtual Run,,1759,4.51,,,false,,activities/4385565691.fit.gz,,,1759.0,1759.0,4515.2998046875,3.0999999046325684,2.566969871520996,0.0,0.0,0.0,1.0,13.300000190734863,0.0221469234675169,,,84.0,77.65548706054688,,0.0,,,213.0,,,,,,,,,,,,,,,,0.0,,1.0,4520.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4102314449,"Sep 23, 2020, 4:13:27 PM",Richmond,Virtual Ride,,2715,24.61,189.0,72,false,PlanetX Rivet EC-130 Aero,activities/4389710558.fit.gz,,7.5,2715.0,2715.0,24610.69921875,18.700000762939453,9.064714431762695,280.0,0.0,4.199999809265137,55.0,14.300000190734863,-0.020316366106271744,,,120.0,92.72834777832031,,169.74298095703125,,180.08419799804688,466.0,,,72.0,,,,,,,,,183.0,2716.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
4110963294,"Sep 25, 2020, 4:29:02 PM",Watopia,Virtual Ride,,2792,26.87,190.0,65,false,PlanetX Rivet EC-130 Aero,activities/4398871047.fit.gz,,7.5,2792.0,2706.0,26876.400390625,15.899999618530273,9.932150840759277,186.0,0.0,11.199999809265137,82.5999984741211,7.400000095367432,0.0007441472844220698,,,132.0,95.55790710449219,,166.62306213378906,,180.5994110107422,467.0,,,65.0,,,,,,,,,183.0,2793.0,,,0.0,,1.0,,,,,,,,,,,,,,,,4521598.0,,,,,,,,,,,,,,,,
4118571627,"Sep 13, 2020, 12:26:27 PM",Afternoon Ride,Ride,,4889,16.49,,,false,PlanetX Rivet EC-130 Aero,activities/4406965012.fit.gz,,7.5,4889.0,4300.0,16495.400390625,10.5,3.836139440536499,446.0,444.0,115.80000305175781,408.3999938964844,47.5,0.016974428668618202,,,,,,,,77.28497314453125,370.5428161621094,,16.0,,,,,,,,,,,,,,0.0,,1.0,,1599998464.0,3.0,17.670000076293945,17.670000076293945,14.600000381469727,0.8199999928474426,1013.2999877929688,9.300000190734863,14.550000190734863,227.0,0.0,1599975808.0,1600022272.0,0.8600000143051147,4521598.0,,0.0,,1.0,16093.0,3.0,269.0,,,,,,,,,
